x-axis,1,2,F1
second,Volt,Volt,Volt
-16.65000E-06,+1.97889447957E+00,+12.31832924485E+00,-10.45083349943E+00
-16.62500E-06,+1.97889447957E+00,+12.31832924485E+00,-10.45083349943E+00
-16.60000E-06,+2.05929648876E+00,+12.72033929825E+00,-10.77248877287E+00
-16.57500E-06,+2.05929648876E+00,+12.31832924485E+00,-10.37087744474E+00
-16.55000E-06,+1.97889447957E+00,+12.72033929825E+00,-10.85244482756E+00
-16.52500E-06,+2.13969849795E+00,+12.72033929825E+00,-10.69253271818E+00
-16.50000E-06,+2.05929648876E+00,+12.72033929825E+00,-10.77248877287E+00
-16.47500E-06,+2.13969849795E+00,+12.72033929825E+00,-10.69253271818E+00
-16.45000E-06,+2.13969849795E+00,+12.72033929825E+00,-10.69253271818E+00
-16.42500E-06,+2.13969849795E+00,+12.72033929825E+00,-10.69253271818E+00
-16.40000E-06,+2.22010050714E+00,+13.12234935164E+00,-11.01418799162E+00
-16.37500E-06,+2.22010050714E+00,+13.12234935164E+00,-11.01418799162E+00
-16.35000E-06,+2.22010050714E+00,+13.52435940496E+00,-11.41579931966E+00
-16.32500E-06,+2.30050251631E+00,+13.12234935164E+00,-10.93423193695E+00
-16.30000E-06,+2.30050251633E+00,+13.12234935164E+00,-10.93423193693E+00
-16.27500E-06,+2.38090452552E+00,+13.12234935164E+00,-10.85427588224E+00
-16.25000E-06,+2.30050251633E+00,+12.72033929825E+00,-10.53262060881E+00
-16.22500E-06,+2.30050251633E+00,+13.12234935164E+00,-10.93423193693E+00
-16.20000E-06,+2.38090452552E+00,+13.12234935164E+00,-10.85427588224E+00
-16.17500E-06,+2.30050251633E+00,+13.12234935164E+00,-10.93423193693E+00
-16.15000E-06,+2.38090452552E+00,+13.12234935164E+00,-10.85427588224E+00
-16.12500E-06,+2.38090452554E+00,+13.52435940504E+00,-11.25588721035E+00
-16.10000E-06,+2.46130653471E+00,+13.12234935164E+00,-10.77431982756E+00
-16.07500E-06,+2.46130653471E+00,+13.52435940504E+00,-11.17593115568E+00
-16.05000E-06,+2.46130653471E+00,+13.52435940504E+00,-11.17593115568E+00
-16.02500E-06,+2.46130653473E+00,+13.52435940504E+00,-11.17593115566E+00
-16.00000E-06,+2.54170854390E+00,+13.52435940504E+00,-11.09597510099E+00
-15.97500E-06,+2.54170854390E+00,+13.52435940504E+00,-11.09597510099E+00
-15.95000E-06,+2.54170854390E+00,+13.92636945835E+00,-11.49758642903E+00
-15.92500E-06,+2.54170854391E+00,+13.92636945844E+00,-11.49758642910E+00
-15.90000E-06,+2.54170854390E+00,+13.92636945835E+00,-11.49758642903E+00
-15.87500E-06,+2.62211055307E+00,+13.52435940504E+00,-11.01601904632E+00
-15.85000E-06,+2.70251256227E+00,+13.92636945844E+00,-11.33767431974E+00
-15.82500E-06,+2.70251256227E+00,+13.92636945844E+00,-11.33767431974E+00
-15.80000E-06,+2.62211055309E+00,+13.92636945835E+00,-11.41763037434E+00
-15.77500E-06,+2.70251256227E+00,+13.92636945844E+00,-11.33767431974E+00
-15.75000E-06,+2.70251256227E+00,+13.92636945844E+00,-11.33767431974E+00
-15.72500E-06,+2.70251256227E+00,+13.92636945844E+00,-11.33767431974E+00
-15.70000E-06,+2.70251256227E+00,+14.32837951183E+00,-11.73928564787E+00
-15.67500E-06,+2.78291457146E+00,+14.32837951174E+00,-11.65932959309E+00
-15.65000E-06,+2.78291457146E+00,+13.92636945844E+00,-11.25771826506E+00
-15.62500E-06,+2.78291457146E+00,+13.92636945844E+00,-11.25771826506E+00
-15.60000E-06,+2.78291457146E+00,+14.32837951174E+00,-11.65932959309E+00
-15.57500E-06,+2.86331658065E+00,+14.32837951183E+00,-11.57937353849E+00
-15.55000E-06,+2.86331658065E+00,+13.92636945844E+00,-11.17776221037E+00
-15.52500E-06,+2.86331658065E+00,+13.92636945853E+00,-11.17776221046E+00
-15.50000E-06,+2.86331658065E+00,+13.92636945844E+00,-11.17776221037E+00
-15.47500E-06,+2.86331658067E+00,+14.32837951183E+00,-11.57937353848E+00
-15.45000E-06,+2.94371858984E+00,+14.32837951183E+00,-11.49941748381E+00
-15.42500E-06,+2.86331658067E+00,+14.32837951183E+00,-11.57937353848E+00
-15.40000E-06,+3.02412059903E+00,+14.32837951183E+00,-11.41946142912E+00
-15.37500E-06,+2.94371858984E+00,+14.32837951183E+00,-11.49941748381E+00
-15.35000E-06,+2.94371858984E+00,+13.92636945844E+00,-11.09780615568E+00
-15.32500E-06,+2.94371858984E+00,+14.32837951183E+00,-11.49941748381E+00
-15.30000E-06,+3.02412059901E+00,+13.92636945844E+00,-11.01785010101E+00
-15.27500E-06,+3.02412059903E+00,+14.32837951183E+00,-11.41946142912E+00
-15.25000E-06,+3.02412059901E+00,+14.32837951183E+00,-11.41946142914E+00
-15.22500E-06,+3.02412059903E+00,+14.32837951183E+00,-11.41946142912E+00
-15.20000E-06,+3.10452260822E+00,+13.92636945844E+00,-10.93789404631E+00
-15.17500E-06,+3.10452260822E+00,+14.32837951183E+00,-11.33950537443E+00
-15.15000E-06,+3.02412059903E+00,+14.32837951183E+00,-11.41946142912E+00
-15.12500E-06,+3.10452260822E+00,+14.73038956513E+00,-11.74111670246E+00
-15.10000E-06,+3.10452260822E+00,+14.32837951183E+00,-11.33950537443E+00
-15.07500E-06,+3.10452260822E+00,+13.92636945844E+00,-10.93789404631E+00
-15.05000E-06,+3.10452260822E+00,+14.32837951183E+00,-11.33950537443E+00
-15.02500E-06,+3.10452260822E+00,+14.32837951183E+00,-11.33950537443E+00
-15.00000E-06,+3.10452260822E+00,+14.32837951174E+00,-11.33950537433E+00
-14.97500E-06,+3.10452260822E+00,+14.32837951183E+00,-11.33950537443E+00
-14.95000E-06,+3.18492461741E+00,+14.32837951183E+00,-11.25954931974E+00
-14.92500E-06,+3.10452260822E+00,+14.32837951183E+00,-11.33950537443E+00
-14.90000E-06,+3.18492461741E+00,+14.32837951183E+00,-11.25954931974E+00
-14.87500E-06,+3.18492461741E+00,+14.32837951183E+00,-11.25954931974E+00
-14.85000E-06,+3.18492461741E+00,+14.73038956523E+00,-11.66116064787E+00
-14.82500E-06,+3.26532662660E+00,+14.32837951183E+00,-11.17959326506E+00
-14.80000E-06,+3.26532662660E+00,+14.32837951183E+00,-11.17959326506E+00
-14.77500E-06,+3.18492461741E+00,+13.92636945844E+00,-10.85793799162E+00
-14.75000E-06,+3.26532662662E+00,+13.92636945844E+00,-10.77798193691E+00
-14.72500E-06,+3.26532662660E+00,+13.92636945844E+00,-10.77798193693E+00
-14.70000E-06,+3.26532662660E+00,+13.92636945844E+00,-10.77798193693E+00
-14.67500E-06,+3.26532662660E+00,+14.32837951173E+00,-11.17959326496E+00
-14.65000E-06,+3.26532662660E+00,+14.32837951183E+00,-11.17959326506E+00
-14.62500E-06,+3.34572863579E+00,+14.32837951183E+00,-11.09963721037E+00
-14.60000E-06,+3.34572863579E+00,+13.92636945844E+00,-10.69802588224E+00
-14.57500E-06,+3.34572863577E+00,+13.92636945844E+00,-10.69802588226E+00
-14.55000E-06,+3.26532662660E+00,+13.92636945844E+00,-10.77798193693E+00
-14.52500E-06,+3.26532662660E+00,+13.92636945844E+00,-10.77798193693E+00
-14.50000E-06,+3.26532662660E+00,+13.92636945844E+00,-10.77798193693E+00
-14.47500E-06,+3.26532662662E+00,+14.32837951183E+00,-11.17959326504E+00
-14.45000E-06,+3.34572863579E+00,+13.52435940504E+00,-10.29641455412E+00
-14.42500E-06,+3.42613064496E+00,+13.92636945844E+00,-10.61806982758E+00
-14.40000E-06,+3.26532662660E+00,+13.92636945844E+00,-10.77798193693E+00
-14.37500E-06,+3.34572863579E+00,+13.92636945844E+00,-10.69802588224E+00
-14.35000E-06,+3.34572863579E+00,+13.92636945844E+00,-10.69802588224E+00
-14.32500E-06,+3.26532662660E+00,+13.52435940504E+00,-10.37637060881E+00
-14.30000E-06,+3.34572863579E+00,+13.92636945844E+00,-10.69802588224E+00
-14.27500E-06,+3.34572863579E+00,+13.92636945833E+00,-10.69802588214E+00
-14.25000E-06,+3.34572863579E+00,+13.92636945844E+00,-10.69802588224E+00
-14.22500E-06,+3.34572863579E+00,+13.52435940504E+00,-10.29641455412E+00
-14.20000E-06,+3.34572863579E+00,+13.52435940504E+00,-10.29641455412E+00
-14.17500E-06,+3.34572863579E+00,+13.52435940504E+00,-10.29641455412E+00
-14.15000E-06,+3.34572863579E+00,+13.52435940504E+00,-10.29641455412E+00
-14.12500E-06,+3.42613064498E+00,+13.52435940504E+00,-10.21645849943E+00
-14.10000E-06,+3.34572863579E+00,+13.52435940504E+00,-10.29641455412E+00
-14.07500E-06,+3.42613064498E+00,+13.52435940504E+00,-10.21645849943E+00
-14.05000E-06,+3.42613064498E+00,+13.52435940504E+00,-10.21645849943E+00
-14.02500E-06,+3.34572863579E+00,+13.52435940504E+00,-10.29641455412E+00
-14.00000E-06,+3.42613064498E+00,+13.12234935164E+00,-9.81484717131E+00
-13.97500E-06,+3.34572863579E+00,+13.52435940504E+00,-10.29641455412E+00
-13.95000E-06,+3.50653265417E+00,+13.52435940504E+00,-10.13650244474E+00
-13.92500E-06,+3.42613064498E+00,+13.12234935164E+00,-9.81484717131E+00
-13.90000E-06,+3.42613064498E+00,+13.12234935164E+00,-9.81484717131E+00
-13.87500E-06,+3.42613064498E+00,+13.12234935164E+00,-9.81484717131E+00
-13.85000E-06,+3.42613064498E+00,+12.72033929825E+00,-9.41323584318E+00
-13.82500E-06,+3.42613064496E+00,+13.12234935164E+00,-9.81484717133E+00
-13.80000E-06,+3.42613064498E+00,+13.12234935164E+00,-9.81484717131E+00
-13.77500E-06,+3.42613064498E+00,+13.12234935164E+00,-9.81484717131E+00
-13.75000E-06,+3.42613064498E+00,+13.12234935153E+00,-9.81484717120E+00
-13.72500E-06,+3.42613064498E+00,+12.72033929825E+00,-9.41323584318E+00
-13.70000E-06,+3.42613064498E+00,+12.72033929825E+00,-9.41323584318E+00
-13.67500E-06,+3.34572863581E+00,+13.12234935153E+00,-9.89480322586E+00
-13.65000E-06,+3.42613064498E+00,+13.12234935164E+00,-9.81484717131E+00
-13.62500E-06,+3.34572863579E+00,+12.72033929825E+00,-9.49319189787E+00
-13.60000E-06,+3.34572863579E+00,+12.72033929825E+00,-9.49319189787E+00
-13.57500E-06,+3.42613064498E+00,+12.72033929825E+00,-9.41323584318E+00
-13.55000E-06,+3.42613064498E+00,+12.72033929825E+00,-9.41323584318E+00
-13.52500E-06,+3.34572863579E+00,+12.72033929825E+00,-9.49319189787E+00
-13.50000E-06,+3.42613064498E+00,+12.31832924485E+00,-9.01162451506E+00
-13.47500E-06,+3.34572863579E+00,+12.31832924485E+00,-9.09158056974E+00
-13.45000E-06,+3.34572863579E+00,+12.31832924485E+00,-9.09158056974E+00
-13.42500E-06,+3.42613064498E+00,+11.91631919157E+00,-8.61001318704E+00
-13.40000E-06,+3.34572863579E+00,+11.91631919146E+00,-8.68996924162E+00
-13.37500E-06,+3.42613064495E+00,+12.31832924485E+00,-9.01162451508E+00
-13.35000E-06,+3.34572863579E+00,+11.91631919146E+00,-8.68996924162E+00
-13.32500E-06,+3.42613064495E+00,+11.91631919146E+00,-8.61001318695E+00
-13.30000E-06,+3.34572863579E+00,+11.91631919134E+00,-8.68996924151E+00
-13.27500E-06,+3.34572863579E+00,+11.51430913806E+00,-8.28835791349E+00
-13.25000E-06,+3.34572863579E+00,+11.51430913806E+00,-8.28835791349E+00
-13.22500E-06,+3.34572863579E+00,+11.51430913818E+00,-8.28835791361E+00
-13.20000E-06,+3.34572863579E+00,+11.51430913806E+00,-8.28835791349E+00
-13.17500E-06,+3.34572863579E+00,+11.51430913806E+00,-8.28835791349E+00
-13.15000E-06,+3.34572863579E+00,+11.51430913806E+00,-8.28835791349E+00
-13.12500E-06,+3.26532662660E+00,+11.11229908466E+00,-7.96670264006E+00
-13.10000E-06,+3.34572863579E+00,+11.51430913806E+00,-8.28835791349E+00
-13.07500E-06,+3.26532662660E+00,+11.51430913794E+00,-8.36831396806E+00
-13.05000E-06,+3.34572863579E+00,+11.51430913794E+00,-8.28835791338E+00
-13.02500E-06,+3.26532662660E+00,+10.71028903138E+00,-7.56509131205E+00
-13.00000E-06,+3.34572863579E+00,+11.11229908466E+00,-7.88674658537E+00
-12.97500E-06,+3.26532662660E+00,+11.11229908466E+00,-7.96670264006E+00
-12.95000E-06,+3.26532662660E+00,+10.71028903127E+00,-7.56509131193E+00
-12.92500E-06,+3.26532662660E+00,+10.71028903127E+00,-7.56509131193E+00
-12.90000E-06,+3.26532662660E+00,+10.71028903127E+00,-7.56509131193E+00
-12.87500E-06,+3.26532662660E+00,+10.71028903127E+00,-7.56509131193E+00
-12.85000E-06,+3.26532662660E+00,+10.71028903127E+00,-7.56509131193E+00
-12.82500E-06,+3.18492461741E+00,+10.71028903127E+00,-7.64504736662E+00
-12.80000E-06,+3.18492461741E+00,+10.30827897787E+00,-7.24343603849E+00
-12.77500E-06,+3.26532662660E+00,+10.30827897787E+00,-7.16347998381E+00
-12.75000E-06,+3.26532662660E+00,+10.30827897787E+00,-7.16347998381E+00
-12.72500E-06,+3.26532662660E+00,+10.30827897787E+00,-7.16347998381E+00
-12.70000E-06,+3.18492461741E+00,+10.30827897787E+00,-7.24343603849E+00
-12.67500E-06,+3.18492461741E+00,+9.90626892447E+00,-6.84182471037E+00
-12.65000E-06,+3.18492461741E+00,+9.90626892447E+00,-6.84182471037E+00
-12.62500E-06,+3.18492461741E+00,+9.90626892447E+00,-6.84182471037E+00
-12.60000E-06,+3.10452260822E+00,+9.90626892447E+00,-6.92178076506E+00
-12.57500E-06,+3.10452260822E+00,+9.50425887108E+00,-6.52016943693E+00
-12.55000E-06,+3.10452260825E+00,+9.50425887108E+00,-6.52016943691E+00
-12.52500E-06,+3.10452260822E+00,+9.10224881768E+00,-6.11855810881E+00
-12.50000E-06,+3.10452260820E+00,+9.50425887108E+00,-6.52016943696E+00
-12.47500E-06,+3.02412059903E+00,+9.50425887096E+00,-6.60012549150E+00
-12.45000E-06,+3.10452260822E+00,+9.10224881768E+00,-6.11855810881E+00
-12.42500E-06,+3.10452260822E+00,+9.10224881768E+00,-6.11855810881E+00
-12.40000E-06,+3.10452260822E+00,+8.70023876429E+00,-5.71694678068E+00
-12.37500E-06,+3.02412059903E+00,+8.70023876429E+00,-5.79690283537E+00
-12.35000E-06,+3.10452260822E+00,+8.29822871089E+00,-5.31533545256E+00
-12.32500E-06,+3.02412059903E+00,+8.70023876429E+00,-5.79690283537E+00
-12.30000E-06,+3.02412059903E+00,+8.70023876429E+00,-5.79690283537E+00
-12.27500E-06,+2.94371858984E+00,+8.70023876429E+00,-5.87685889006E+00
-12.25000E-06,+3.02412059901E+00,+8.29822871089E+00,-5.39529150727E+00
-12.22500E-06,+2.94371858984E+00,+8.29822871089E+00,-5.47524756193E+00
-12.20000E-06,+2.94371858984E+00,+8.29822871089E+00,-5.47524756193E+00
-12.17500E-06,+3.02412059903E+00,+8.29822871089E+00,-5.39529150724E+00
-12.15000E-06,+2.94371858984E+00,+7.89621865762E+00,-5.07363623393E+00
-12.12500E-06,+2.94371858984E+00,+7.89621865749E+00,-5.07363623381E+00
-12.10000E-06,+2.86331658065E+00,+7.49420860410E+00,-4.75198096037E+00
-12.07500E-06,+2.86331658065E+00,+7.89621865749E+00,-5.15359228849E+00
-12.05000E-06,+2.86331658065E+00,+7.49420860410E+00,-4.75198096037E+00
-12.02500E-06,+2.78291457146E+00,+7.49420860410E+00,-4.83193701506E+00
-12.00000E-06,+2.86331658065E+00,+7.49420860410E+00,-4.75198096037E+00
-11.97500E-06,+2.86331658063E+00,+7.09219855070E+00,-4.35036963227E+00
-11.95000E-06,+2.78291457146E+00,+7.09219855070E+00,-4.43032568693E+00
-11.92500E-06,+2.78291457146E+00,+7.49420860410E+00,-4.83193701506E+00
-11.90000E-06,+2.78291457146E+00,+7.09219855057E+00,-4.43032568680E+00
-11.87500E-06,+2.70251256230E+00,+6.69018849730E+00,-4.10867041347E+00
-11.85000E-06,+2.78291457146E+00,+6.69018849730E+00,-4.02871435881E+00
-11.82500E-06,+2.70251256227E+00,+6.28817844391E+00,-3.70705908537E+00
-11.80000E-06,+2.70251256227E+00,+6.69018849730E+00,-4.10867041349E+00
-11.77500E-06,+2.78291457144E+00,+6.28817844391E+00,-3.62710303071E+00
-11.75000E-06,+2.62211055311E+00,+6.28817844391E+00,-3.78701514003E+00
-11.72500E-06,+2.62211055309E+00,+6.28817844391E+00,-3.78701514006E+00
-11.70000E-06,+2.62211055309E+00,+6.28817844391E+00,-3.78701514006E+00
-11.67500E-06,+2.62211055309E+00,+5.88616839051E+00,-3.38540381193E+00
-11.65000E-06,+2.62211055309E+00,+5.88616839051E+00,-3.38540381193E+00
-11.62500E-06,+2.62211055306E+00,+5.88616839051E+00,-3.38540381196E+00
-11.60000E-06,+2.54170854390E+00,+5.88616839038E+00,-3.46535986649E+00
-11.57500E-06,+2.54170854390E+00,+5.48415833712E+00,-3.06374853849E+00
-11.55000E-06,+2.54170854390E+00,+5.48415833712E+00,-3.06374853849E+00
-11.52500E-06,+2.46130653471E+00,+5.48415833712E+00,-3.14370459318E+00
-11.50000E-06,+2.46130653471E+00,+5.08214828372E+00,-2.74209326506E+00
-11.47500E-06,+2.46130653473E+00,+5.08214828372E+00,-2.74209326503E+00
-11.45000E-06,+2.46130653471E+00,+5.08214828372E+00,-2.74209326506E+00
-11.42500E-06,+2.38090452555E+00,+5.08214828372E+00,-2.82204931972E+00
-11.40000E-06,+2.46130653471E+00,+4.68013823032E+00,-2.34048193693E+00
-11.37500E-06,+2.38090452552E+00,+4.68013823032E+00,-2.42043799162E+00
-11.35000E-06,+2.30050251633E+00,+4.68013823032E+00,-2.50039404631E+00
-11.32500E-06,+2.38090452552E+00,+4.68013823032E+00,-2.42043799162E+00
-11.30000E-06,+2.30050251633E+00,+4.68013823019E+00,-2.50039404617E+00
-11.27500E-06,+2.22010050714E+00,+4.68013823019E+00,-2.58035010086E+00
-11.25000E-06,+2.30050251633E+00,+3.87611812353E+00,-1.69717139006E+00
-11.22500E-06,+2.22010050714E+00,+4.27812817693E+00,-2.17873877287E+00
-11.20000E-06,+2.22010050714E+00,+3.87611812353E+00,-1.77712744474E+00
-11.17500E-06,+2.22010050714E+00,+3.87611812353E+00,-1.77712744474E+00
-11.15000E-06,+2.13969849795E+00,+3.87611812353E+00,-1.85708349943E+00
-11.12500E-06,+2.22010050714E+00,+3.47410807014E+00,-1.37551611662E+00
-11.10000E-06,+2.13969849795E+00,+3.87611812353E+00,-1.85708349943E+00
-11.07500E-06,+2.13969849795E+00,+3.47410807014E+00,-1.45547217131E+00
-11.05000E-06,+2.13969849792E+00,+3.07209801674E+00,-1.05386084321E+00
-11.02500E-06,+2.13969849795E+00,+3.07209801674E+00,-1.05386084318E+00
-11.00000E-06,+2.05929648876E+00,+3.07209801674E+00,-1.13381689787E+00
-10.97500E-06,+1.97889447960E+00,+2.67008796334E+00,-812.16162440E-03
-10.95000E-06,+2.05929648876E+00,+2.67008796334E+00,-732.20556974E-03
-10.92500E-06,+1.97889447957E+00,+2.67008796334E+00,-812.16162443E-03
-10.90000E-06,+1.97889447957E+00,+2.26807791008E+00,-410.55029644E-03
-10.87500E-06,+1.97889447960E+00,+2.26807790995E+00,-410.55029628E-03
-10.85000E-06,+1.89849247038E+00,+2.26807790995E+00,-490.50635099E-03
-10.82500E-06,+1.81809046119E+00,+1.86606785669E+00,-168.85107770E-03
-10.80000E-06,+1.89849247038E+00,+1.86606785655E+00,-88.89502287E-03
-10.77500E-06,+1.81809046119E+00,+1.86606785655E+00,-168.85107756E-03
-10.75000E-06,+1.89849247038E+00,+1.86606785655E+00,-88.89502287E-03
-10.72500E-06,+1.89849247038E+00,+1.46405780315E+00,+312.71630526E-03
-10.70000E-06,+1.73768845201E+00,+1.46405780315E+00,+152.80419588E-03
-10.67500E-06,+1.73768845201E+00,+1.86606785641E+00,-248.80713210E-03
-10.65000E-06,+1.73768845201E+00,+1.06204774976E+00,+554.41552401E-03
-10.62500E-06,+1.73768845201E+00,+1.06204774976E+00,+554.41552401E-03
-10.60000E-06,+1.65728644282E+00,+1.06204774976E+00,+474.45946932E-03
-10.57500E-06,+1.65728644282E+00,+1.06204774976E+00,+474.45946932E-03
-10.55000E-06,+1.57688443366E+00,+1.06204774976E+00,+394.50341466E-03
-10.52500E-06,+1.57688443363E+00,+660.03769636E-03,+796.11474276E-03
-10.50000E-06,+1.57688443363E+00,+660.03769636E-03,+796.11474276E-03
-10.47500E-06,+1.57688443363E+00,+660.03769636E-03,+796.11474276E-03
-10.45000E-06,+1.49648242444E+00,+258.02764297E-03,+1.11777001619E+00
-10.42500E-06,+1.49648242444E+00,+258.02764297E-03,+1.11777001619E+00
-10.40000E-06,+1.49648242444E+00,+258.02764297E-03,+1.11777001619E+00
-10.37500E-06,+1.41608041525E+00,-143.98241043E-03,+1.43942528963E+00
-10.35000E-06,+1.41608041525E+00,-143.98241043E-03,+1.43942528963E+00
-10.32500E-06,+1.49648242441E+00,-545.99246368E-03,+1.92099267227E+00
-10.30000E-06,+1.41608041525E+00,-143.98241043E-03,+1.43942528963E+00
-10.27500E-06,+1.41608041525E+00,-545.99246383E-03,+1.84103661776E+00
-10.25000E-06,+1.33567840606E+00,-545.99246383E-03,+1.76108056307E+00
-10.22500E-06,+1.33567840606E+00,-545.99246383E-03,+1.76108056307E+00
-10.20000E-06,+1.17487438768E+00,-545.99246383E-03,+1.60116845369E+00
-10.17500E-06,+1.25527639687E+00,-948.00251722E-03,+2.08273583651E+00
-10.15000E-06,+1.25527639687E+00,-1.35001257062E+00,+2.48434716463E+00
-10.12500E-06,+1.17487438768E+00,-1.35001257062E+00,+2.40439110994E+00
-10.10000E-06,+1.17487438768E+00,-1.35001257062E+00,+2.40439110994E+00
-10.07500E-06,+1.09447237849E+00,-1.75202262402E+00,+2.72604638338E+00
-10.05000E-06,+1.17487438765E+00,-1.75202262402E+00,+2.80600243804E+00
-10.02500E-06,+1.09447237849E+00,-1.75202262402E+00,+2.72604638338E+00
-10.00000E-06,+1.09447237849E+00,-1.75202262402E+00,+2.72604638338E+00
-9.97500E-06,+1.09447237846E+00,-1.75202262402E+00,+2.72604638335E+00
-9.95000E-06,+1.01407036930E+00,-2.15403267741E+00,+3.04770165682E+00
-9.92500E-06,+1.01407036930E+00,-2.55604273066E+00,+3.44931298480E+00
-9.90000E-06,+1.01407036930E+00,-2.55604273066E+00,+3.44931298480E+00
-9.87500E-06,+933.66836011E-03,-2.55604273081E+00,+3.36935693026E+00
-9.85000E-06,+933.66836011E-03,-2.55604273081E+00,+3.36935693026E+00
-9.82500E-06,+853.26635092E-03,-2.95805278420E+00,+3.69101220369E+00
-9.80000E-06,+853.26635095E-03,-2.55604273081E+00,+3.28940087560E+00
-9.77500E-06,+933.66836008E-03,-2.55604273081E+00,+3.36935693023E+00
-9.75000E-06,+772.86434174E-03,-2.95805278420E+00,+3.61105614901E+00
-9.72500E-06,+692.46233255E-03,-2.95805278420E+00,+3.53110009432E+00
-9.70000E-06,+772.86434174E-03,-3.36006283745E+00,+4.01266747698E+00
-9.67500E-06,+692.46233255E-03,-3.36006283775E+00,+3.93271142259E+00
-9.65000E-06,+692.46233255E-03,-3.36006283775E+00,+3.93271142259E+00
-9.62500E-06,+692.46233255E-03,-3.76207289100E+00,+4.33432275057E+00
-9.60000E-06,+612.06032336E-03,-3.36006283760E+00,+3.85275536776E+00
-9.57500E-06,+531.65831417E-03,-3.76207289100E+00,+4.17441064119E+00
-9.55000E-06,+612.06032336E-03,-3.76207289100E+00,+4.25436669588E+00
-9.52500E-06,+612.06032336E-03,-3.76207289100E+00,+4.25436669588E+00
-9.50000E-06,+531.65831414E-03,-4.16408294439E+00,+4.57602196929E+00
-9.47500E-06,+531.65831417E-03,-4.16408294455E+00,+4.57602196947E+00
-9.45000E-06,+451.25630498E-03,-4.56609299779E+00,+4.89767724276E+00
-9.42500E-06,+451.25630498E-03,-4.56609299779E+00,+4.89767724276E+00
-9.40000E-06,+451.25630498E-03,-4.16408294439E+00,+4.49606591463E+00
-9.37500E-06,+370.85429579E-03,-4.56609299779E+00,+4.81772118807E+00
-9.35000E-06,+370.85429579E-03,-4.56609299779E+00,+4.81772118807E+00
-9.32500E-06,+370.85429579E-03,-4.56609299794E+00,+4.81772118822E+00
-9.30000E-06,+370.85429579E-03,-4.96810305119E+00,+5.21933251619E+00
-9.27500E-06,+290.45228660E-03,-5.37011310458E+00,+5.54098778963E+00
-9.25000E-06,+290.45228657E-03,-5.37011310458E+00,+5.54098778960E+00
-9.22500E-06,+210.05027744E-03,-5.77212315798E+00,+5.86264306310E+00
-9.20000E-06,+129.64826822E-03,-5.37011310458E+00,+5.38107568026E+00
-9.17500E-06,+129.64826822E-03,-5.77212315798E+00,+5.78268700838E+00
-9.15000E-06,+129.64826822E-03,-5.37011310458E+00,+5.38107568026E+00
-9.12500E-06,+129.64826822E-03,-5.77212315798E+00,+5.78268700838E+00
-9.10000E-06,+49.24625906E-03,-5.77212315798E+00,+5.70273095372E+00
-9.07500E-06,+129.64826819E-03,-6.17413321137E+00,+6.18429833647E+00
-9.05000E-06,-31.15575016E-03,-6.17413321137E+00,+6.02438622713E+00
-9.02500E-06,+49.24625900E-03,-6.17413321137E+00,+6.10434228179E+00
-9.00000E-06,-111.55775934E-03,-6.17413321137E+00,+5.94443017244E+00
-8.97500E-06,-111.55775934E-03,-6.57614326477E+00,+6.34604150057E+00
-8.95000E-06,-111.55775934E-03,-6.57614326493E+00,+6.34604150073E+00
-8.92500E-06,-191.95976853E-03,-6.57614326477E+00,+6.26608544588E+00
-8.90000E-06,-191.95976853E-03,-6.57614326477E+00,+6.26608544588E+00
-8.87500E-06,-272.36177772E-03,-6.97815331817E+00,+6.58774071932E+00
-8.85000E-06,-191.95976853E-03,-6.97815331817E+00,+6.66769677401E+00
-8.82500E-06,-191.95976853E-03,-7.38016337156E+00,+7.06930810213E+00
-8.80000E-06,-352.76378688E-03,-6.97815331817E+00,+6.50778466466E+00
-8.77500E-06,-272.36177772E-03,-7.38016337156E+00,+6.98935204744E+00
-8.75000E-06,-352.76378691E-03,-7.38016337156E+00,+6.90939599276E+00
-8.72500E-06,-352.76378691E-03,-7.78217342496E+00,+7.31100732088E+00
-8.70000E-06,-433.16579610E-03,-7.78217342496E+00,+7.23105126619E+00
-8.67500E-06,-352.76378691E-03,-7.78217342496E+00,+7.31100732088E+00
-8.65000E-06,-433.16579610E-03,-7.78217342496E+00,+7.23105126619E+00
-8.62500E-06,-513.56780529E-03,-7.78217342496E+00,+7.15109521151E+00
-8.60000E-06,-513.56780529E-03,-7.78217342496E+00,+7.15109521151E+00
-8.57500E-06,-513.56780529E-03,-8.18418347836E+00,+7.55270653963E+00
-8.55000E-06,-513.56780529E-03,-8.18418347836E+00,+7.55270653963E+00
-8.52500E-06,-593.96981448E-03,-8.58619353175E+00,+7.87436181307E+00
-8.50000E-06,-593.96981448E-03,-8.18418347836E+00,+7.47275048494E+00
-8.47500E-06,-674.37182367E-03,-8.58619353175E+00,+7.79440575838E+00
-8.45000E-06,-674.37182367E-03,-8.98820358515E+00,+8.19601708651E+00
-8.42500E-06,-674.37182367E-03,-8.98820358515E+00,+8.19601708651E+00
-8.40000E-06,-754.77383286E-03,-8.58619353175E+00,+7.71444970369E+00
-8.37500E-06,-835.17584205E-03,-8.98820358515E+00,+8.03610497713E+00
-8.35000E-06,-754.77383286E-03,-8.98820358515E+00,+8.11606103182E+00
-8.32500E-06,-835.17584205E-03,-9.39021363854E+00,+8.43771630526E+00
-8.30000E-06,-835.17584205E-03,-8.98820358515E+00,+8.03610497713E+00
