x-axis,1,2
second,Volt,Volt
-42.0000E-09,-424.9859012816E-03,-716.5853857296E-03
-41.6875E-09,-427.4984640688E-03,-716.5853857296E-03
-41.3750E-09,-430.0110268559E-03,-716.5853857296E-03
-41.0625E-09,-434.0311273154E-03,-715.6205616193E-03
-40.7500E-09,-439.0562528897E-03,-713.0476973252E-03
-40.4375E-09,-444.0813784640E-03,-706.9371446269E-03
-40.1250E-09,-447.5989663661E-03,-699.8617678182E-03
-39.8125E-09,-449.3577603171E-03,-694.3944311934E-03
-39.5000E-09,-449.8602728745E-03,-690.5351347523E-03
-39.1875E-09,-449.8602728745E-03,-687.3190543847E-03
-38.8750E-09,-449.1065040384E-03,-686.0326222377E-03
-38.5625E-09,-448.6039914809E-03,-686.9974463480E-03
-38.2500E-09,-447.8502226448E-03,-688.6054865317E-03
-37.9375E-09,-447.3477100873E-03,-689.2487026053E-03
-37.6250E-09,-447.3477100873E-03,-689.2487026053E-03
-37.3125E-09,-448.1014789235E-03,-689.2487026053E-03
-37.0000E-09,-448.6039914809E-03,-689.2487026053E-03
-36.6875E-09,-448.6039914809E-03,-688.2838784950E-03
-36.3750E-09,-448.6039914809E-03,-687.6406624215E-03
-36.0625E-09,-448.6039914809E-03,-687.6406624215E-03
-35.7500E-09,-447.8502226448E-03,-688.6054865317E-03
-35.4375E-09,-447.3477100873E-03,-689.2487026053E-03
-35.1250E-09,-446.5939412512E-03,-689.2487026053E-03
-34.8125E-09,-446.8451975299E-03,-689.2487026053E-03
-34.5000E-09,-448.8552477596E-03,-689.2487026053E-03
-34.1875E-09,-452.1215793829E-03,-688.2838784950E-03
-33.8750E-09,-456.6441923998E-03,-687.6406624215E-03
-33.5625E-09,-462.4230868103E-03,-688.6054865317E-03
-33.2500E-09,-467.1969561059E-03,-690.2135267155E-03
-32.9375E-09,-469.4582626144E-03,-690.8567427890E-03
-32.6250E-09,-469.9607751718E-03,-690.8567427890E-03
-32.3125E-09,-469.9607751718E-03,-690.8567427890E-03
-32.0000E-09,-469.9607751718E-03,-689.8919186788E-03
-31.6875E-09,-469.2070063356E-03,-686.3542302744E-03
-31.3750E-09,-467.9507249421E-03,-679.6004615026E-03
-31.0625E-09,-467.4482123846E-03,-673.4899088042E-03
-30.7500E-09,-468.2019812208E-03,-667.7009641426E-03
-30.4375E-09,-468.7044937782E-03,-663.1984516280E-03
-30.1250E-09,-468.7044937782E-03,-660.9471953707E-03
-29.8125E-09,-468.7044937782E-03,-660.3039792972E-03
-29.5000E-09,-468.7044937782E-03,-661.2688034074E-03
